age,gender,ethnicity,fcid_code
2,1,4,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,4,603042000
2,1,1,603042000
2,1,1,603042000
2,2,4,603042000
2,2,1,603042000
2,2,3,603042000
2,1,1,603042000
2,2,1,603042000
2,2,3,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,2,603042000
2,2,1,603042000
2,2,3,603042000
2,2,1,603042000
2,1,3,603042000
2,2,1,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,2,603042000
2,1,1,603042000
2,1,1,603042000
2,1,1,603042000
2,1,2,603042000
2,1,3,603042000
2,1,1,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,3,603042000
2,2,1,603042000
2,1,1,603042000
2,1,2,603042000
2,2,3,603042000
2,1,5,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,2,603042000
2,1,1,603042000
2,1,1,603042000
2,2,3,603042000
2,1,2,603042000
2,2,2,603042000
2,2,2,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,1,4,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,2,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,4,603042000
2,2,1,603042000
2,1,1,603042000
2,2,4,603042000
2,2,4,603042000
2,1,1,603042000
2,1,2,603042000
2,2,1,603042000
2,1,2,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,2,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,2,603042000
2,1,1,603042000
2,2,2,603042000
2,1,1,603042000
2,2,3,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,2,1,603042000
2,2,1,603042000
2,1,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,1,603042000
2,2,1,603042000
2,1,3,603042000
2,2,2,603042000
2,2,3,603042000
2,2,2,603042000
2,2,1,603042000
2,1,1,603042000
2,2,5,603042000
2,2,1,603042000
2,1,3,603042000
2,1,1,603042000
2,2,1,603042000
3,2,2,603042000
3,1,2,603042000
3,1,1,603042000
3,2,1,603042000
3,2,2,603042000
3,1,3,603042000
3,1,4,603042000
3,2,1,603042000
3,2,1,603042000
3,2,1,603042000
3,1,1,603042000
3,2,3,603042000
3,2,4,603042000
3,2,2,603042000
3,2,1,603042000
3,1,1,603042000
3,1,1,603042000
3,2,1,603042000
3,1,2,603042000
3,1,2,603042000
3,1,1,603042000
3,1,1,603042000
3,2,2,603042000
3,1,1,603042000
3,1,1,603042000
3,2,1,603042000
3,1,1,603042000
3,2,3,603042000
3,1,1,603042000
3,2,4,603042000
3,1,3,603042000
3,1,3,603042000
3,1,3,603042000
3,2,1,603042000
3,2,1,603042000
3,1,1,603042000
3,2,1,603042000
3,2,1,603042000
3,2,1,603042000
3,1,3,603042000
3,1,1,603042000
3,1,1,603042000
3,2,2,603042000
3,1,1,603042000
3,2,1,603042000
3,1,1,603042000
3,1,1,603042000
3,1,5,603042000
3,1,1,603042000
3,2,1,603042000
3,1,1,603042000
3,2,1,603042000
3,1,1,603042000
3,1,1,603042000
3,2,4,603042000
3,1,2,603042000
3,2,1,603042000
3,1,1,603042000
3,1,1,603042000
3,2,1,603042000
3,2,1,603042000
3,1,2,603042000
3,2,4,603042000
3,2,1,603042000
3,1,2,603042000
3,2,2,603042000
3,2,3,603042000
3,1,1,603042000
3,2,3,603042000
3,2,1,603042000
3,1,1,603042000
3,1,1,603042000
3,1,1,603042000
3,2,4,603042000
3,2,3,603042000
3,2,4,603042000
3,2,1,603042000
3,2,1,603042000
3,1,1,603042000
4,1,1,603042000
4,1,4,603042000
4,1,1,603042000
4,1,1,603042000
4,2,1,603042000
4,1,1,603042000
4,2,3,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,4,603042000
4,2,1,603042000
4,2,3,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,1,4,603042000
4,2,1,603042000
4,1,1,603042000
4,2,1,603042000
4,1,2,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,1,1,603042000
4,2,2,603042000
4,2,3,603042000
4,2,3,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,4,603042000
4,2,4,603042000
4,1,1,603042000
4,2,2,603042000
4,1,1,603042000
4,1,1,603042000
4,1,3,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,2,3,603042000
4,2,3,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
4,2,3,603042000
4,1,4,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,1,3,603042000
4,2,1,603042000
4,1,1,603042000
4,1,1,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,5,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,2,603042000
4,1,3,603042000
4,1,1,603042000
4,2,1,603042000
4,1,1,603042000
4,1,2,603042000
4,1,3,603042000
4,1,1,603042000
4,2,1,603042000
4,2,1,603042000
4,2,1,603042000
4,1,1,603042000
5,2,1,603042000
5,2,3,603042000
5,1,1,603042000
5,1,1,603042000
5,1,5,603042000
5,1,2,603042000
5,1,1,603042000
5,2,1,603042000
5,2,1,603042000
5,1,1,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,1,3,603042000
5,2,3,603042000
5,1,1,603042000
5,2,1,603042000
5,2,1,603042000
5,2,1,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,2,1,603042000
5,2,2,603042000
5,1,3,603042000
5,2,2,603042000
5,1,5,603042000
5,1,1,603042000
5,1,2,603042000
5,2,1,603042000
5,1,1,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,1,1,603042000
5,1,3,603042000
5,1,1,603042000
5,1,1,603042000
5,1,4,603042000
5,1,1,603042000
5,2,2,603042000
5,1,1,603042000
5,1,4,603042000
5,2,1,603042000
5,2,1,603042000
5,2,1,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,1,1,603042000
5,2,1,603042000
5,1,1,603042000
5,2,2,603042000
5,1,1,603042000
5,2,2,603042000
5,2,3,603042000
5,2,1,603042000
5,1,2,603042000
5,1,1,603042000
5,1,1,603042000
5,1,1,603042000
5,1,3,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,1,1,603042000
5,1,1,603042000
5,2,1,603042000
5,2,3,603042000
5,2,1,603042000
5,2,3,603042000
5,1,1,603042000
5,2,1,603042000
5,1,4,603042000
5,2,2,603042000
5,1,1,603042000
5,1,3,603042000
5,1,3,603042000
5,1,1,603042000
5,2,3,603042000
5,2,3,603042000
5,1,1,603042000
5,2,4,603042000
5,2,2,603042000
5,2,1,603042000
5,2,1,603042000
6,2,1,603042000
6,2,1,603042000
6,2,1,603042000
6,1,4,603042000
6,1,1,603042000
6,2,1,603042000
6,2,1,603042000
6,2,1,603042000
6,2,2,603042000
6,2,1,603042000
6,1,3,603042000
6,1,3,603042000
6,2,1,603042000
6,1,3,603042000
6,2,1,603042000
6,1,1,603042000
6,2,1,603042000
6,2,4,603042000
6,1,1,603042000
6,1,1,603042000
6,2,1,603042000
6,2,1,603042000
6,1,5,603042000
6,1,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,4,603042000
6,2,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,3,603042000
6,1,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,1,603042000
6,1,1,603042000
6,2,1,603042000
6,2,1,603042000
6,1,2,603042000
6,2,1,603042000
6,2,2,603042000
6,2,3,603042000
6,2,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,1,603042000
6,2,3,603042000
6,1,1,603042000
6,1,1,603042000
6,1,2,603042000
6,2,2,603042000
6,2,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,4,603042000
6,2,4,603042000
6,1,3,603042000
6,1,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,2,603042000
6,2,1,603042000
6,2,1,603042000
6,1,1,603042000
6,2,1,603042000
6,1,1,603042000
6,2,1,603042000
6,1,1,603042000
6,1,1,603042000
6,2,4,603042000
6,2,4,603042000
6,2,1,603042000
7,1,4,603042000
7,2,1,603042000
7,1,3,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
7,1,1,603042000
7,1,1,603042000
7,2,1,603042000
7,2,4,603042000
7,2,1,603042000
7,2,5,603042000
7,1,1,603042000
7,1,1,603042000
7,2,2,603042000
7,1,1,603042000
7,1,3,603042000
7,1,3,603042000
7,1,1,603042000
7,2,3,603042000
7,1,1,603042000
7,1,1,603042000
7,1,1,603042000
7,1,1,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
7,1,1,603042000
7,2,3,603042000
7,2,3,603042000
7,2,1,603042000
7,2,1,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
7,1,1,603042000
7,1,1,603042000
7,2,1,603042000
7,1,4,603042000
7,1,1,603042000
7,2,2,603042000
7,2,4,603042000
7,1,2,603042000
7,2,4,603042000
7,2,3,603042000
7,2,1,603042000
7,2,1,603042000
7,2,3,603042000
7,1,3,603042000
7,1,1,603042000
7,1,2,603042000
7,1,4,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
7,1,3,603042000
7,1,1,603042000
7,1,3,603042000
7,2,3,603042000
7,2,1,603042000
7,2,1,603042000
7,1,1,603042000
7,1,1,603042000
7,1,4,603042000
7,1,4,603042000
7,1,1,603042000
7,2,3,603042000
7,1,3,603042000
7,2,3,603042000
7,1,1,603042000
7,2,1,603042000
7,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,3,603042000
8,1,3,603042000
8,2,1,603042000
8,2,1,603042000
8,1,2,603042000
8,2,1,603042000
8,1,1,603042000
8,2,1,603042000
8,2,1,603042000
8,2,1,603042000
8,1,4,603042000
8,2,2,603042000
8,2,3,603042000
8,2,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,1,603042000
8,1,1,603042000
8,2,2,603042000
8,2,1,603042000
8,1,1,603042000
8,1,3,603042000
8,1,3,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,1,603042000
8,2,1,603042000
8,1,3,603042000
8,2,1,603042000
8,2,1,603042000
8,2,1,603042000
8,2,1,603042000
8,2,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,1,603042000
8,2,1,603042000
8,2,2,603042000
8,2,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,4,603042000
8,2,1,603042000
8,1,1,603042000
8,1,3,603042000
8,2,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,1,603042000
8,2,4,603042000
8,1,1,603042000
8,2,1,603042000
8,2,2,603042000
8,1,1,603042000
8,2,2,603042000
8,1,3,603042000
8,2,1,603042000
8,1,1,603042000
8,2,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,1,1,603042000
8,2,3,603042000
8,1,1,603042000
8,2,3,603042000
8,1,1,603042000
8,1,1,603042000
8,1,2,603042000
8,2,3,603042000
8,1,1,603042000
8,2,1,603042000
8,1,1,603042000
8,2,1,603042000
8,1,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,2,603042000
9,2,2,603042000
9,1,1,603042000
9,2,1,603042000
9,1,1,603042000
9,1,1,603042000
9,2,5,603042000
9,1,1,603042000
9,1,1,603042000
9,1,1,603042000
9,1,1,603042000
9,2,1,603042000
9,2,2,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,1,603042000
9,1,1,603042000
9,1,3,603042000
9,1,1,603042000
9,1,1,603042000
9,1,3,603042000
9,1,1,603042000
9,2,5,603042000
9,1,4,603042000
9,2,1,603042000
9,1,1,603042000
9,1,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,4,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,3,603042000
9,2,1,603042000
9,1,1,603042000
9,2,3,603042000
9,2,3,603042000
9,2,1,603042000
9,1,3,603042000
9,1,1,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,2,4,603042000
9,2,4,603042000
9,2,1,603042000
9,1,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,3,603042000
9,2,1,603042000
9,2,1,603042000
9,1,3,603042000
9,2,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,3,603042000
9,2,1,603042000
9,2,4,603042000
9,2,1,603042000
9,2,1,603042000
9,2,1,603042000
9,1,1,603042000
9,2,5,603042000
10,2,1,603042000
10,2,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,3,603042000
10,1,2,603042000
10,2,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,3,603042000
10,2,5,603042000
10,2,3,603042000
10,1,1,603042000
10,2,2,603042000
10,2,1,603042000
10,2,4,603042000
10,2,2,603042000
10,2,4,603042000
10,1,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,2,2,603042000
10,2,3,603042000
10,1,1,603042000
10,2,4,603042000
10,2,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,4,603042000
10,1,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,1,3,603042000
10,2,2,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,2,603042000
10,2,2,603042000
10,2,3,603042000
10,1,1,603042000
10,1,4,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,2,1,603042000
10,2,4,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,5,603042000
10,2,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,1,603042000
10,1,1,603042000
10,1,4,603042000
10,1,1,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,2,1,603042000
10,1,5,603042000
10,1,2,603042000
10,1,1,603042000
10,1,1,603042000
10,2,1,603042000
10,1,1,603042000
10,2,1,603042000
10,1,1,603042000
10,1,2,603042000
10,1,4,603042000
10,1,1,603042000
10,2,2,603042000
10,2,1,603042000
11,2,2,603042000
11,1,1,603042000
11,2,2,603042000
11,2,2,603042000
11,1,1,603042000
11,2,1,603042000
11,2,5,603042000
11,2,1,603042000
11,1,1,603042000
11,1,1,603042000
11,1,2,603042000
11,2,1,603042000
11,1,1,603042000
11,2,3,603042000
11,1,4,603042000
11,2,1,603042000
11,2,1,603042000
11,2,1,603042000
11,2,4,603042000
11,2,1,603042000
11,1,4,603042000
11,1,3,603042000
11,2,1,603042000
11,2,1,603042000
11,1,1,603042000
11,1,1,603042000
11,1,5,603042000
11,1,1,603042000
11,1,1,603042000
11,1,2,603042000
11,2,1,603042000
11,1,1,603042000
11,2,1,603042000
11,2,1,603042000
11,1,1,603042000
11,1,1,603042000
11,1,1,603042000
11,2,1,603042000
11,1,1,603042000
11,2,1,603042000
11,1,1,603042000
11,2,1,603042000
11,2,1,603042000
11,1,1,603042000
11,2,1,603042000
11,1,1,603042000
11,1,2,603042000
11,2,1,603042000
11,1,1,603042000
11,2,4,603042000
11,2,1,603042000
11,1,1,603042000
11,2,2,603042000
11,1,2,603042000
11,1,3,603042000
11,2,3,603042000
11,1,1,603042000
11,2,1,603042000
11,1,1,603042000
11,2,4,603042000
11,2,1,603042000
11,2,1,603042000
11,1,1,603042000
11,2,3,603042000
11,1,1,603042000
11,1,1,603042000
11,1,4,603042000
11,1,4,603042000
11,1,1,603042000
11,1,1,603042000
11,2,1,603042000
11,2,4,603042000
11,2,1,603042000
11,1,1,603042000
11,1,1,603042000
11,2,2,603042000
11,2,1,603042000
12,1,1,603042000
12,1,1,603042000
12,1,1,603042000
12,1,3,603042000
12,2,1,603042000
12,1,1,603042000
12,2,1,603042000
12,2,1,603042000
12,1,1,603042000
12,1,4,603042000
12,2,1,603042000
12,1,1,603042000
12,1,1,603042000
12,1,1,603042000
12,2,4,603042000
12,2,1,603042000
12,1,1,603042000
12,2,1,603042000
12,1,1,603042000
12,2,1,603042000
12,2,2,603042000
12,1,1,603042000
12,1,1,603042000
12,1,3,603042000
12,1,2,603042000
12,1,4,603042000
12,1,1,603042000
12,2,1,603042000
12,1,1,603042000
12,2,5,603042000
12,2,1,603042000
12,1,4,603042000
12,1,4,603042000
12,1,3,603042000
12,2,1,603042000
12,1,5,603042000
12,1,1,603042000
12,1,4,603042000
12,2,1,603042000
12,1,1,603042000
12,2,1,603042000
12,1,1,603042000
12,1,1,603042000
12,2,1,603042000
12,2,2,603042000
12,2,2,603042000
12,2,1,603042000
12,1,1,603042000
12,1,1,603042000
12,1,4,603042000
12,2,3,603042000
12,1,1,603042000
12,2,4,603042000
12,2,1,603042000
12,2,3,603042000
12,2,1,603042000
12,1,2,603042000
12,1,1,603042000
12,1,1,603042000
12,1,1,603042000
12,1,1,603042000
12,2,1,603042000
12,1,3,603042000
12,1,1,603042000
12,1,4,603042000
12,1,1,603042000
12,1,1,603042000
12,1,4,603042000
12,1,1,603042000
12,1,4,603042000
12,1,1,603042000
12,2,1,603042000
12,2,2,603042000
12,1,1,603042000
12,1,4,603042000
12,2,1,603042000
12,2,4,603042000
12,1,1,603042000
12,1,5,603042000
12,2,2,603042000
12,1,1,603042000
12,1,1,603042000
12,2,1,603042000
12,1,5,603042000
12,1,5,603042000
12,1,1,603042000
12,1,1,603042000
12,1,1,603042000
12,2,1,603042000
12,2,1,603042000
12,2,1,603042000
12,1,3,603042000
13,1,1,603042000
13,2,4,603042000
13,2,1,603042000
13,2,1,603042000
13,1,2,603042000
13,1,4,603042000
13,2,3,603042000
13,1,1,603042000
13,1,1,603042000
13,2,4,603042000
13,2,4,603042000
13,1,3,603042000
13,1,1,603042000
13,1,3,603042000
13,2,3,603042000
13,1,1,603042000
13,1,1,603042000
13,1,1,603042000
13,2,1,603042000
13,2,1,603042000
13,2,3,603042000
13,2,1,603042000
13,2,2,603042000
13,1,1,603042000
13,2,1,603042000
13,2,1,603042000
13,2,1,603042000
13,2,1,603042000
13,1,2,603042000
13,1,1,603042000
13,2,2,603042000
13,1,1,603042000
13,1,1,603042000
13,1,5,603042000
13,2,3,603042000
13,2,3,603042000
13,1,3,603042000
13,1,1,603042000
13,1,4,603042000
13,1,4,603042000
13,2,1,603042000
13,2,4,603042000
13,2,1,603042000
13,2,3,603042000
13,1,1,603042000
13,2,3,603042000
13,1,3,603042000
13,2,1,603042000
13,2,1,603042000
13,2,4,603042000
13,2,1,603042000
13,1,3,603042000
13,2,4,603042000
13,1,1,603042000
13,2,1,603042000
13,1,3,603042000
13,1,3,603042000
13,2,1,603042000
13,1,3,603042000
13,2,4,603042000
13,1,3,603042000
13,1,1,603042000
13,2,1,603042000
13,1,1,603042000
13,2,1,603042000
13,1,4,603042000
13,1,4,603042000
13,2,2,603042000
13,1,5,603042000
13,1,1,603042000
13,1,1,603042000
13,2,1,603042000
13,2,1,603042000
13,1,1,603042000
13,2,1,603042000
13,1,1,603042000
14,1,1,603042000
14,2,1,603042000
14,2,1,603042000
14,1,2,603042000
14,1,3,603042000
14,1,1,603042000
14,1,3,603042000
14,1,1,603042000
14,2,1,603042000
14,2,3,603042000
14,2,1,603042000
14,2,1,603042000
14,2,1,603042000
14,1,1,603042000
14,1,1,603042000
14,1,2,603042000
14,1,4,603042000
14,2,1,603042000
14,2,1,603042000
14,2,1,603042000
14,1,1,603042000
14,1,1,603042000
14,2,1,603042000
14,2,1,603042000
14,2,1,603042000
14,1,1,603042000
14,2,3,603042000
14,1,3,603042000
14,2,4,603042000
14,1,2,603042000
14,1,1,603042000
14,1,1,603042000
14,2,1,603042000
14,1,1,603042000
14,2,1,603042000
14,2,2,603042000
14,2,3,603042000
14,2,3,603042000
14,1,1,603042000
14,2,1,603042000
14,2,1,603042000
14,1,2,603042000
14,1,1,603042000
14,2,1,603042000
14,2,1,603042000
14,2,3,603042000
14,1,1,603042000
14,2,1,603042000
14,1,1,603042000
14,2,1,603042000
14,1,2,603042000
14,2,4,603042000
14,2,1,603042000
14,1,3,603042000
14,1,1,603042000
14,2,2,603042000
14,1,1,603042000
14,1,1,603042000
14,2,4,603042000
14,2,1,603042000
14,2,1,603042000
14,2,2,603042000
14,2,1,603042000
14,2,1,603042000
14,2,4,603042000
14,2,1,603042000
14,1,1,603042000
14,1,1,603042000
14,1,1,603042000
14,2,1,603042000
14,1,3,603042000
14,2,3,603042000
14,1,1,603042000
14,2,1,603042000
14,2,2,603042000
14,1,1,603042000
14,2,1,603042000
14,1,1,603042000
14,2,1,603042000
15,2,4,603042000
15,1,3,603042000
15,1,1,603042000
15,1,1,603042000
15,1,2,603042000
15,2,1,603042000
15,1,1,603042000
15,2,2,603042000
15,1,1,603042000
15,2,1,603042000
15,1,1,603042000
15,2,1,603042000
15,1,4,603042000
15,1,1,603042000
15,1,1,603042000
15,1,1,603042000
15,1,5,603042000
15,1,3,603042000
15,2,1,603042000
15,2,1,603042000
15,1,1,603042000
15,1,5,603042000
15,1,3,603042000
15,2,1,603042000
15,2,3,603042000
15,2,2,603042000
